"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1666737609794789376","Thu Jun 08 09:23:07 +0000 2023","1","Look at my B-Day track for my day! I'm so excited while a filming this. Aku menyanyikan lagu milik IU sunbaenim yang berjudul Blueming . Kalian sudah menontonnya belum?! Aku cukup grogi hahahaha ‍ https://t.co/ZrOnSFGPpf","1666737609794789376","https://pbs.twimg.com/media/FyFxAfNaIAEjCAr.jpg","","in","","0","1","0","https://twitter.com/Chaeryeeong/status/1666737609794789376","1362624677185654784","Chaeryeeong"
"1665734008007979009","Tue Jun 06 01:42:22 +0000 2023","0","@caratstalk Kidult sama lagu yang di cover Wonwoo Knees by IU.","1665896882886033412","","caratstalk","in","on earth","0","0","0","https://twitter.com/itswonhaniie/status/1665896882886033412","1556758958680842240","itswonhaniie"
"1665241092068102145","Mon Jun 05 08:44:45 +0000 2023","0","@starfess Gw sih IU nder dari 2019 belom kesampean pas blueming itu . Kepengen nyayi bareng sama uena bareng lagu heart. Sumpah","1665640790557704192","","starfess","in","kasur","0","0","0","https://twitter.com/REGRATOR_/status/1665640790557704192","1353316433699065856","REGRATOR_"
"1665516833670045696","Mon Jun 05 07:07:29 +0000 2023","0","@blueming_day Baru kenal iu krna grgr pacaran sm ljs wkakak tp udah berani nilai kalau konser iu ngantuk gmn ceritanya mbaknya bisa balik ke masa lalu kah buat nntn konser iu wsksksksks","1665616313606352896","","blueming_day","in","","0","1","0","https://twitter.com/akudindinya/status/1665616313606352896","1209015653744537600","akudindinya"
"1665516833670045696","Mon Jun 05 00:39:18 +0000 2023","0","@blueming_day IU aja nyuruh kita tidur waktu konser wkwkwkw","1665518624252256256","","blueming_day","in","Jakaena 💜","0","1","0","https://twitter.com/IUlilyy/status/1665518624252256256","922971805","IUlilyy"
"1665516833670045696","Mon Jun 05 00:32:11 +0000 2023","2","Iya iya gausa nonton konser iu gaes konsernya bikin ngantuk tau","1665516833670045696","","","in","dnf if you hate my faves ","0","2","0","https://twitter.com/blueming_day/status/1665516833670045696","1132271747519008768","blueming_day"
"1665507493252849667","Sun Jun 04 23:55:04 +0000 2023","0","IU soalnya tau lagu2nya jadi pengen. someday semoga bisa kesana ","1665507493252849667","","","in","FASTRESPON WA","0","0","0","https://twitter.com/arigadtou/status/1665507493252849667","1010012930845245440","arigadtou"
"1665410595808759809","Sun Jun 04 17:30:02 +0000 2023","0","mau nangis kalo dengerin lagu iu - knees ","1665410595808759809","","","in","","0","0","0","https://twitter.com/nikowtin/status/1665410595808759809","2838662613","nikowtin"
"1665402492157325312","Sun Jun 04 17:17:08 +0000 2023","0","Pgn bgt dgr live mba iu pas knees nangis ljt nyanyi bareng my old story abis tuh joget blueming+you&amp;i. MBAAA IU AYO WORLD TOUR 2024 jeballl","1665407347546812417","","eh_matchacii","in","","0","0","0","https://twitter.com/eh_matchacii/status/1665407347546812417","1077503888813568001","eh_matchacii"
"1665368313613131787","Sun Jun 04 14:42:01 +0000 2023","0","inspired by lagunya mba iu blueming+lilac harusnya blueming tp gue pake blooming toh bacanya sama karena blooming itu bermekaran lilac kan bisa jg bunga dan warna bunganya itu warna fav gue.. jd kyk bunga lilac yg bermekaran gitu","1665368313613131787","","","in","","0","0","0","https://twitter.com/bloominglilacs/status/1665368313613131787","474732714","bloominglilacs"
"1665349661782347776","Sun Jun 04 13:27:54 +0000 2023","0","bentar bentar kalo lagu-lagu taeyeon gw cm tau lagi yg I'm fine tp kalo IU gw tau beberapa si kek bbibbi trs strawberry moon blueming good day celebrity lilac eight ama hold my hand jdi gw pilih mbak iu aja hehe maap tan ","1665349661782347776","","","in","","0","0","0","https://twitter.com/1_hypeboyyy/status/1665349661782347776","1640193150307438592","1_hypeboyyy"
"1665332706727833601","Sun Jun 04 12:20:32 +0000 2023","0","Si chaeryeong mau cover blueming kan pas bgt mnrt aku di mv nya iu rambut iu tuh warna biru jugaaaakk ","1665332706727833601","","","in","+62; she/her 🍒☕️","0","0","0","https://twitter.com/minhsungie/status/1665332706727833601","1316928705172697088","minhsungie"
"1665319611674525696","Sun Jun 04 11:28:30 +0000 2023","8","-guys Chaeryeong besok ultah &amp; nanti malem (22.00 WIB) dia ngasih hadiah ultah cover lagu IU - Blueming ","1665319611674525696","","","in","RULES DI LINK","0","0","1","https://twitter.com/starfess/status/1665319611674525696","1210342758029807616","starfess"
"1665308947761201158","Sun Jun 04 11:05:13 +0000 2023","0","nyesel nya soalnya sampe skrg gw dulu ganntn iu yg blueming wkwk","1665313751489482752","","skrumpsky","in","akun gado gado","0","0","0","https://twitter.com/skrumpsky/status/1665313751489482752","1019074427659538432","skrumpsky"
"1665241092068102145","Sun Jun 04 10:33:15 +0000 2023","3","@starfess IU karna tau semua lagu2nya ","1665305708785729537","","starfess","in","dnf if you hate my faves ","0","0","0","https://twitter.com/blueming_day/status/1665305708785729537","1132271747519008768","blueming_day"
"1665305354840813570","Sun Jun 04 10:31:51 +0000 2023","0","IU !!!!! pengen liat ocean blue pas lagu blueming ","1665305354840813570","","","in","she/her ","0","0","0","https://twitter.com/tuturanku/status/1665305354840813570","1337038176825737216","tuturanku"
"1665241092068102145","Sun Jun 04 09:16:18 +0000 2023","11","@starfess IU soalnya aku lebih banyak tau lagu2 diaa sama pengen denger langsung blueming juga sikalo Taeyeon ya boleh juga si tapi cuma tau beberapa lagu dia doang takutnya aku malah lebih banyak ngang ngeng ngongnya nanti dan jadi kurang enjoy karna gabanyak tau lagunyaa","1665286341951643649","","starfess","in","","0","0","0","https://twitter.com/hasatwt/status/1665286341951643649","1245747261440581634","hasatwt"
"1665241092068102145","Sun Jun 04 09:06:25 +0000 2023","0","@starfess IU!!! MAU NYANYI CELEBRITY &amp; BLUEMING BARENG","1665283856159629312","","starfess","in","Reputation","0","0","0","https://twitter.com/rubychulisie/status/1665283856159629312","927548385485135872","rubychulisie"
"1665282666521034752","Sun Jun 04 09:01:41 +0000 2023","0","Huaaa blueming nya IU","1665282666521034752","","","in","","0","0","0","https://twitter.com/malaaaaa30/status/1665282666521034752","1350075848607502343","malaaaaa30"
"1665282503261691904","Sun Jun 04 09:01:02 +0000 2023","0","Ooo yg bm kmrn tu blueming? Iu knn sangat tertebak kpopqueen","1665282503261691904","","","in","","0","0","0","https://twitter.com/urfricnd/status/1665282503261691904","1231593306187911168","urfricnd"
"1665209921711775747","Sun Jun 04 04:12:38 +0000 2023","1","Lirik Lagu Knees oleh IU Lengkap dengan Terjemahan https://t.co/naryuHwwue","1665209921711775747","","","in","","0","0","0","https://twitter.com/kbe_2014/status/1665209921711775747","1453674600831741960","kbe_2014"
"1664578092583772165","Fri Jun 02 13:11:39 +0000 2023","0","@Gpiselle Bian mau jawab ! (NCT DREAM - BEATBOX ) sama (IU - BLUEMING) kan??","1664620797414227969","","Gpiselle","in","part of Kabin. ","0","0","0","https://twitter.com/sunghanmbin/status/1664620797414227969","1396664754546962433","sunghanmbin"
"1664578092583772165","Fri Jun 02 13:11:27 +0000 2023","0","@Gpiselle Athe mau jawab ! Beatbox - NCT DREAM sama Blueming - IU kan??","1664620745593610244","","Gpiselle","in","2004. NOT REAL.","0","0","0","https://twitter.com/pardminju/status/1664620745593610244","1613885861741072390","pardminju"
"1664578092583772165","Fri Jun 02 13:11:18 +0000 2023","0","@Gpiselle Anneke mau jawab️ ! nct dream beatbox sama iu blueming kan ?","1664620708411097088","","Gpiselle","in","snd • my lover is Kep1er's 💜","0","0","0","https://twitter.com/yeseonie/status/1664620708411097088","1652392823034089472","yeseonie"
"1664578092583772165","Fri Jun 02 13:10:08 +0000 2023","0","@Gpiselle Saga mau jawab ! Beatbox - NCT DREAM sama Blueming - IU kan??","1664620413010468864","","Gpiselle","in","","0","0","0","https://twitter.com/exnsang/status/1664620413010468864","1379787530459959300","exnsang"
"1664578092583772165","Fri Jun 02 13:09:34 +0000 2023","0","@Gpiselle liam mau jawab ! Blueming - IU sama Beat box - NCT Dream kan??","1664620270139871232","","Gpiselle","in","","0","0","0","https://twitter.com/sioobn/status/1664620270139871232","1356280651297669122","sioobn"
"1664578092583772165","Fri Jun 02 13:08:34 +0000 2023","0","@Gpiselle manis mau jawab️ ! nct dream beatbox sama iu blueming kan ?","1664620019219836928","","Gpiselle","in","Oddstar.","0","0","0","https://twitter.com/Nxna/status/1664620019219836928","39358340","Nxna"
"1664578092583772165","Fri Jun 02 13:08:20 +0000 2023","0","@Gpiselle kalila mau jawab ! Blueming - IU sama Beat box - NCT Dream kan??","1664619962655473664","","Gpiselle","in","free unfollow.","0","0","0","https://twitter.com/nakamuha/status/1664619962655473664","1589085210721013761","nakamuha"
"1664619915943514112","Fri Jun 02 13:08:09 +0000 2023","0","@Gpiselle manjs mau jawab️ ! nct dream beatbox sama iu blueming kan ?","1664619915943514112","","Gpiselle","in","Oddstar.","0","1","0","https://twitter.com/Nxna/status/1664619915943514112","39358340","Nxna"
"1664578092583772165","Fri Jun 02 13:08:01 +0000 2023","0","@Gpiselle Ranesha mau jawab ! (NCT DREAM - BEATBOX ) sama (IU - BLUEMING) kan??","1664619881835401216","","Gpiselle","in","“..I/VII of @BlaireMons”໒꒱","0","0","0","https://twitter.com/krawairuka/status/1664619881835401216","1511092118504509441","krawairuka"
"1664578092583772165","Fri Jun 02 13:07:32 +0000 2023","1","@Gpiselle Haeya mau jawab ! NCT BEATBOX &amp; IU BLUEMING kan ?","1664619759286247425","","Gpiselle","in","Y6. Lavidas. Potarurokku.","1","0","0","https://twitter.com/xEUNHAJUNG/status/1664619759286247425","1152950489949937664","xEUNHAJUNG"
"1663476726004088833","Tue May 30 13:05:14 +0000 2023","0","@starfess suka heart (ini ak tau karena jisung cover lagu ini) sama blueming ak jga suka lgu into the i land yg dinyanyikan mba IU","1663532017814994946","","starfess","in","","0","0","0","https://twitter.com/dreamstudy_/status/1663532017814994946","1500169441182580743","dreamstudy_"
"1663507259287293954","Tue May 30 11:26:51 +0000 2023","0","Banyak salah satunya Love Poem Dear name My Sea My Old Story Strawberry Moon Blueming. Playlistku sekarang dikuasai lagu2nya mba IU.","1663507259287293954","","","in","","0","0","0","https://twitter.com/piscesleo89/status/1663507259287293954","1350023239955714049","piscesleo89"
"1663506381448810497","Tue May 30 11:23:22 +0000 2023","1","My sea knees autumn morning love poem hold my hand above the time secret garden dear name blueming pallete into I-land celebrity friday Banyakkk lah pokoknya Lagu IU tuh udah kek comfort song kalo hidup lagi gaada gairah","1663506381448810497","","","in","Queendom","0","0","0","https://twitter.com/baejoohych/status/1663506381448810497","3143130974","baejoohych"
"1663502556927258624","Tue May 30 11:08:10 +0000 2023","0","Gw tuh suka banget sama lagu-lagunya iu. Tpi top 3 gw tuh Blueming celebrity eight","1663502556927258624","","","in","she/her","0","0","0","https://twitter.com/Iniceyethink/status/1663502556927258624","1403715185479540737","Iniceyethink"
"1663476726004088833","Tue May 30 10:10:25 +0000 2023","0","@starfess Huaa banyak bgt lagu mba IU yg aku suka tapi bbrp nya: through the night blueming bbibbi lilac eight good day celebrity","1663488024305623040","","starfess","in","","0","0","0","https://twitter.com/SYUPOHWANIE/status/1663488024305623040","1612082305685917698","SYUPOHWANIE"
"1663476726004088833","Tue May 30 10:08:29 +0000 2023","0","@starfess Ah puh unlucky dlwlrma drama heart blueming POKOKNYA SEMUA LAGU MBA IU DAAH dabes bngttt ","1663487536663257089","","starfess","in","si/hir trilili tralala","0","0","0","https://twitter.com/pinkypielovv/status/1663487536663257089","1470738965414121475","pinkypielovv"
"1661726343078486019","Thu May 25 13:30:08 +0000 2023","4","IU - Blueming kesannya yang kalo lo di cie2in bilangnya enggak apasih padahal dalam hati anjrit lanjutin dong lanjutin https://t.co/e3kb5ZS9OQ","1661726343078486019","https://pbs.twimg.com/media/Fw-jTYnaUAAjW9v.jpg","","in","dokyeom's arm","0","0","1","https://twitter.com/zebeuntin/status/1661726343078486019","1512130973311258628","zebeuntin"
"1661712490705870849","Thu May 25 12:41:53 +0000 2023","0","@MUSIKMENFESS Akmu - 200% IU - blueming Got7 - confession song","1661714203009515521","","MUSIKMENFESS","in","WIB","0","0","0","https://twitter.com/K0y0_chan/status/1661714203009515521","107588734","K0y0_chan"
"1661532934598426624","Thu May 25 01:10:55 +0000 2023","0","@Purplewithyell1 Hebat bgt emg neng iu ini","1661540315529089025","","Purplewithyell1","in","dnf if you hate my faves ","0","0","0","https://twitter.com/blueming_day/status/1661540315529089025","1132271747519008768","blueming_day"
"1661532934598426624","Thu May 25 00:48:11 +0000 2023","0","@Purplewithyell1 IU koleksi fangirl cantik2 bgt ","1661534594192261120","","Purplewithyell1","in","dnf if you hate my faves ","0","1","0","https://twitter.com/blueming_day/status/1661534594192261120","1132271747519008768","blueming_day"
"1661532934598426624","Thu May 25 00:45:34 +0000 2023","1","@blueming_day dia kan fangirlnya IU ","1661533933622919168","","blueming_day","in","","0","1","0","https://twitter.com/Purplewithyell1/status/1661533933622919168","1409379578833825794","Purplewithyell1"
"1661062683842707456","Tue May 23 17:32:59 +0000 2023","0","lagu iu yg ada cegukannya blueming gasii","1661062683842707456","","","in","indonesia ","0","0","0","https://twitter.com/kamimiing/status/1661062683842707456","2922256718","kamimiing"
"1660588784382246914","Mon May 22 22:47:59 +0000 2023","2","@aenochume I tak pergi concert lagi..someday i will..harap dpt gi iu punya dlu first bru others..","1660779566657593344","","aeninadrm","in","","0","0","1","https://twitter.com/nsyafiqah_18/status/1660779566657593344","1527166370076852225","nsyafiqah_18"
"1660230467126444033","Sun May 21 10:30:37 +0000 2023","1","@blueming_day Padahal DREAM film komersil dan genrenya komedi kayak harusnya 2 juta'an bisa lah Nah ini mah banyak penontonnya sama aja kayak Broker yang art movie. Kesel banget di yt kemaren ada knet yang ngejek IU filmnya flop semua gua maki-maki itu orang","1660231616873271296","","blueming_day","in","","0","1","0","https://twitter.com/Purplewithyell1/status/1660231616873271296","1409379578833825794","Purplewithyell1"
"1660141725233594368","Sun May 21 04:33:25 +0000 2023","0","Knees IU macem di puk puk pas mau tidur n pas kita sedih","1660141725233594368","","","in","","0","0","0","https://twitter.com/dbffldnjd22/status/1660141725233594368","1044254468152258566","dbffldnjd22"
"1652214700061622272","Sat Apr 29 07:34:15 +0000 2023","0","cieeeee ketemu IU wkwkwk dlu pas event someday or oneday gak bisa sebab baru ada news dating sm ljs https://t.co/yH88KSY0Qo","1652214700061622272","https://pbs.twimg.com/media/Fu3Ygv5akAAYEpJ.jpg","","in","wayv only","0","0","0","https://twitter.com/sidejunlucu/status/1652214700061622272","1417815883540439042","sidejunlucu"
"1652130235683590145","Sat Apr 29 04:06:31 +0000 2023","0","@woongiiiiiiii Blueming - IU pas dicover sama hoshi dk kwan dino woozi","1652162422596317184","","woongiiiiiiii","in","","0","1","0","https://twitter.com/aiwonwoou/status/1652162422596317184","2224917824","aiwonwoou"
"1651964756700569600","Sat Apr 29 01:49:30 +0000 2023","1","@SpringgSky suka lagu shua pas cover 7pm sama double take dhruv trs juga wonwoo pas cover knees lagunya mbak iu","1652127938643652610","","SpringgSky","in","pisces","0","0","0","https://twitter.com/chwedsny/status/1652127938643652610","1425766113548271618","chwedsny"
"1651892645474766849","Fri Apr 28 15:28:59 +0000 2023","0","@blueming_day ttp kalah salfok sama cakepnya iu","1651971782428217344","","blueming_day","in","","0","1","0","https://twitter.com/seoyejiakh/status/1651971782428217344","1055124856641974272","seoyejiakh"
"1651962791841136642","Fri Apr 28 14:53:16 +0000 2023","1","Suzy iu kapan ada interaksi ya gapernah liat lg ","1651962791841136642","","","in","dnf if you hate my faves ","0","0","0","https://twitter.com/blueming_day/status/1651962791841136642","1132271747519008768","blueming_day"
"1651959571123150848","Fri Apr 28 14:40:28 +0000 2023","0","Masi mencari remahan interaksi iu dgn aktor aktris lain bentar dlu ya kim sabuuu nonton besok lg aja wkwk","1651959571123150848","","","in","dnf if you hate my faves ","0","0","0","https://twitter.com/blueming_day/status/1651959571123150848","1132271747519008768","blueming_day"
"1651950676031983617","Fri Apr 28 14:09:02 +0000 2023","206","@kdrama_menfess Si cantik IU sampe kameramen ngeshoot dia terus https://t.co/xzAiBXsF65","1651951661102014465","https://pbs.twimg.com/media/FuzpQ4JacAEiJt-.jpg","kdrama_menfess","in","dnf if you hate my faves ","8","0","13","https://twitter.com/blueming_day/status/1651951661102014465","1132271747519008768","blueming_day"
"1651926079299538944","Fri Apr 28 12:27:23 +0000 2023","32","Sama mas kameramen sama saya jg terpesona sama IU https://t.co/3iayVLgHi0","1651926079299538944","https://pbs.twimg.com/media/FuzSAOLaUAcrPRb.jpg","","in","dnf if you hate my faves ","0","0","9","https://twitter.com/blueming_day/status/1651926079299538944","1132271747519008768","blueming_day"
"1651892645474766849","Fri Apr 28 10:24:14 +0000 2023","0","@blueming_day Aku malah baru tau dri tweet mu dri tdi meleyot lihat goddessny iu ","1651895089722191872","","blueming_day","in","same planet as generous IU","0","0","0","https://twitter.com/felveriu/status/1651895089722191872","1087685877797515265","felveriu"
"1651895048165007365","Fri Apr 28 10:24:04 +0000 2023","0","Bogum IU ayok fotbar ","1651895048165007365","","","in","dnf if you hate my faves ","0","0","0","https://twitter.com/blueming_day/status/1651895048165007365","1132271747519008768","blueming_day"
"1651893047058370563","Fri Apr 28 10:19:32 +0000 2023","0","@satujutawon Iya punya iu kusut bawah nya","1651893904600604672","","satujutawon","in","dnf if you hate my faves ","0","0","0","https://twitter.com/blueming_day/status/1651893904600604672","1132271747519008768","blueming_day"
"1651888421001117697","Fri Apr 28 10:05:47 +0000 2023","0","@lildlwlrma Oalah.. aku ngirim foto iu smg kepilih di kirim","1651890445923004416","","lildlwlrma","in","dnf if you hate my faves ","0","0","0","https://twitter.com/blueming_day/status/1651890445923004416","1132271747519008768","blueming_day"
"1651888421001117697","Fri Apr 28 10:01:23 +0000 2023","0","@blueming_day kata adminnya gitu nin mana drtd ga liat foto iu samsek di base.. tau deh https://t.co/NMopugSOMd","1651889337813053440","","blueming_day","in","kinda ia","0","1","0","https://twitter.com/lildlwlrma/status/1651889337813053440","1442286593767718912","lildlwlrma"
"1651888421001117697","Fri Apr 28 10:01:23 +0000 2023","0","@jieunlostsister Oalah gituu td aku kirim foto iu di baeksang smga di kirim manual sm admin ny wkwk","1651889336982573056","","jieunlostsister","in","dnf if you hate my faves ","0","1","0","https://twitter.com/blueming_day/status/1651889336982573056","1132271747519008768","blueming_day"
"1651886921596141570","Fri Apr 28 09:51:47 +0000 2023","0","Ini kek ny gue dobel2 ngesave foto iu nya deh","1651886921596141570","","","in","dnf if you hate my faves ","0","0","0","https://twitter.com/blueming_day/status/1651886921596141570","1132271747519008768","blueming_day"
"1651875705255518208","Fri Apr 28 09:50:54 +0000 2023","43","@kdrama_menfess Biased sih hehehe IU dan jiwon https://t.co/yX41ZS2CmP","1651886697989427200","https://pbs.twimg.com/media/FuyuL1VacAEJDMr.jpg","kdrama_menfess","in","dnf if you hate my faves ","0","0","0","https://twitter.com/blueming_day/status/1651886697989427200","1132271747519008768","blueming_day"
"1651882986764406785","Fri Apr 28 09:36:09 +0000 2023","0","Tolong inimah aku gabisa berpaling dari kecantikan paripurna IUhttps://t.co/dlu3p3RIfu","1651882986764406785","https://pbs.twimg.com/ext_tw_video_thumb/1651858305248268290/pu/img/VaPgyqfzgI-u-CHq.jpg","","in","dnf if you hate my faves ","0","0","0","https://twitter.com/blueming_day/status/1651882986764406785","1132271747519008768","blueming_day"
"1651860755904618497","Fri Apr 28 08:07:48 +0000 2023","7","PUAS BGT LIAT DANDANAN IU CANTIK BGT BGT DARI ATAS SAMPE BAWAHH #BaeksangArtsAwards2023 https://t.co/TtOHbtDLTV","1651860755904618497","https://pbs.twimg.com/media/FuyWmmraQAESfZs.jpg","","in","dnf if you hate my faves ","0","0","0","https://twitter.com/blueming_day/status/1651860755904618497","1132271747519008768","blueming_day"
"1651570171314868225","Thu Apr 27 12:54:10 +0000 2023","0","Di bioskop ntar curi2 pegang hp aja lah nunggu IU ","1651570432234127363","","blueming_day","in","dnf if you hate my faves ","0","0","0","https://twitter.com/blueming_day/status/1651570432234127363","1132271747519008768","blueming_day"
"1651558495341379584","Thu Apr 27 12:06:44 +0000 2023","2","IU DATENG SEMOGA DANDANAN NYA CANTIK JELITAAA","1651558495341379584","","","in","dnf if you hate my faves ","0","1","0","https://twitter.com/blueming_day/status/1651558495341379584","1132271747519008768","blueming_day"
"1651091103167426560","Wed Apr 26 14:39:58 +0000 2023","0","@blueming_day IHH SENENG BGTT DEHH SAYANG MBA IU ","1651234669042585602","","blueming_day","in","💅🏻🦋","0","0","0","https://twitter.com/soonshinees/status/1651234669042585602","1634212527910563840","soonshinees"
"1651091103167426560","Wed Apr 26 09:33:08 +0000 2023","0","@soonshinees Alhamdulillah iu unggul","1651157452166139904","","soonshinees","in","dnf if you hate my faves ","0","1","0","https://twitter.com/blueming_day/status/1651157452166139904","1132271747519008768","blueming_day"
"1651157386193948673","Wed Apr 26 09:32:52 +0000 2023","0","Voting iu unggul kan? Alhamdulillah seenggaknya bawa satu pulang piala. Karna feeling ku yg best new gak dpt ","1651157386193948673","","","in","dnf if you hate my faves ","0","1","0","https://twitter.com/blueming_day/status/1651157386193948673","1132271747519008768","blueming_day"
"1651101452587401222","Wed Apr 26 05:50:36 +0000 2023","0","iu - dear name paul kim - big heart iu - knees iu - my sea daann beberapa terjemahan lagu di bambaram","1651101452587401222","","","in","P. Sherman Wallaby Way, Sydney","0","1","0","https://twitter.com/flwawy/status/1651101452587401222","1529026010229878785","flwawy"
"1650774921038135297","Wed Apr 26 03:24:24 +0000 2023","0","@blueming_day suka bgt liatnya gemesin bgt mba iu sksksk","1651064656428163072","","blueming_day","in","💅🏻🦋","1","1","0","https://twitter.com/soonshinees/status/1651064656428163072","1634212527910563840","soonshinees"
"1650941311720251393","Tue Apr 25 19:14:16 +0000 2023","1","Hoshi tuh emg keren bgt main dancer berasa main vocal org yg gatau dibuat terkesima pas dia ada di acara iu's palette bawain blueming trs part hoshi tuh viral banget di tikt0k sampe org2 minta dibikinin sound part dia apa ya dia tu paket lengkap https://t.co/eryApTo8Tq","1650941311720251393","https://pbs.twimg.com/ext_tw_video_thumb/1650790617495240704/pu/img/PWknTmuFrqQx4JFm.jpg","","in","📢","0","0","0","https://twitter.com/_fairyfelixx/status/1650941311720251393","1295189323680059393","_fairyfelixx"
"1650800253245992961","Tue Apr 25 09:53:45 +0000 2023","0","Ini guest iu palette gada kah yg mau cover lagu iu next stop? :')","1650800253245992961","","","in","dnf if you hate my faves ","0","1","0","https://twitter.com/blueming_day/status/1650800253245992961","1132271747519008768","blueming_day"
"1650774466916683776","Tue Apr 25 08:11:17 +0000 2023","1","Kangen bgt iu rambut kriwil panjang gini my fav hairstyle ️️ https://t.co/IlQ2di4VYV","1650774466916683776","https://pbs.twimg.com/media/Fui6oSSacAArxsJ.jpg","","in","dnf if you hate my faves ","0","2","0","https://twitter.com/blueming_day/status/1650774466916683776","1132271747519008768","blueming_day"
"1650774162120769537","Tue Apr 25 08:10:04 +0000 2023","1","IU ngaku deh km disuruh siapa style ny begini tuh?! https://t.co/k9AwBObmuK","1650774162120769537","https://pbs.twimg.com/media/Fui6V_cacAEm2At.jpg","","in","dnf if you hate my faves ","0","1","0","https://twitter.com/blueming_day/status/1650774162120769537","1132271747519008768","blueming_day"
"1650428930338467840","Mon Apr 24 11:07:07 +0000 2023","36","@starfess dia pernah cover lagunya IU yang judulnya Knees dan itu jadi cover song pertamanya setelah jadi idol. abis itu dia bilang gini di weverse ... dan satu caratland langsung banjir air mata anyway yuk yg mau denger wonu nyanyi knees: https://t.co/MNPwmW7PsV https://t.co/m90RMhzdAV","1650456329914580992","https://pbs.twimg.com/media/FueZR4hacAEDYrY.jpg","starfess","in","chuppachupssstens","0","2","1","https://twitter.com/akfm_xk/status/1650456329914580992","328424060","akfm_xk"
"1650431024571252737","Mon Apr 24 09:26:34 +0000 2023","0","Gemes kalo iu udah pake warna kuning ","1650431024571252737","","","in","dnf if you hate my faves ","0","0","0","https://twitter.com/blueming_day/status/1650431024571252737","1132271747519008768","blueming_day"
"1650381888140500993","Mon Apr 24 06:11:19 +0000 2023","4","Coba 126.469 like ini vote IU di baeksang https://t.co/zlDs5iVrmo","1650381888140500993","https://pbs.twimg.com/media/FudVkwjaQAAwf1G.jpg","","in","dnf if you hate my faves ","0","2","1","https://twitter.com/blueming_day/status/1650381888140500993","1132271747519008768","blueming_day"
"1650302891956273152","Mon Apr 24 00:57:25 +0000 2023","0","IU kan ga suka telfonan jd kek ny mereka sering ketemu deh","1650302891956273152","","","in","dnf if you hate my faves ","0","0","0","https://twitter.com/blueming_day/status/1650302891956273152","1132271747519008768","blueming_day"
"1650143006736125952","Sun Apr 23 14:32:13 +0000 2023","0","@valerianasenna mungkin dia follownya pas lagi dengerin wendy cover someday jadi keketiknya iu ","1650145558085120003","","Cisplatine901","in","WANNIELAND ♡","0","1","0","https://twitter.com/Leucanthemummax/status/1650145558085120003","1223415363817238529","Leucanthemummax"
"1650144182907056135","Sun Apr 23 14:26:46 +0000 2023","0","seventeen ngirim main dancernya ke lee mujin ini vocalnya hoshi tuh enak guyss. apalagi pernah viral pas cover lagu blueming nya IU ","1650144182907056135","","","in","","0","0","0","https://twitter.com/Privfii_/status/1650144182907056135","3010796844","Privfii_"
"1650078981348286466","Sun Apr 23 13:15:40 +0000 2023","0","@blueming_day gapapa ak iu rill mengalah sj","1650126290190766080","","blueming_day","in","💅🏻🦋","0","0","0","https://twitter.com/soonshinees/status/1650126290190766080","1634212527910563840","soonshinees"
"1649052842446184452","Thu Apr 20 19:33:45 +0000 2023","1","@caratstalk lagunya iu gak sih yg blueming?","1649134274971590658","","caratstalk","in","","0","0","0","https://twitter.com/jeyaaanz/status/1649134274971590658","1505882860955136004","jeyaaanz"
"1649052842446184452","Thu Apr 20 16:03:54 +0000 2023","0","@caratstalk blueming kayanya nder itu lagunya IU yang dicover sama sebong pas jadi bintang tamu di acaranya UI","1649081465018417153","","caratstalk","in","","0","0","0","https://twitter.com/jyshbin/status/1649081465018417153","987746912861220864","jyshbin"
"1649052842446184452","Thu Apr 20 14:27:34 +0000 2023","1","@caratstalk Itu hoshi lagi cover lagu nya IU yg blueming pas di IU pallete","1649057222889193472","","caratstalk","in","","0","0","0","https://twitter.com/phant0mfreaki/status/1649057222889193472","1644815220270039042","phant0mfreaki"
"1649052842446184452","Thu Apr 20 14:14:25 +0000 2023","20","@caratstalk Ini bukan sih pas jadi bintang tamu palette cover lagu iu blueming https://t.co/jHty8evMTp","1649053911704309761","https://pbs.twimg.com/ext_tw_video_thumb/1531208376960557059/pu/img/_y8H8pae7o4OY12Y.jpg","caratstalk","in","she/her; 98L","1","0","1","https://twitter.com/blueserenittyy/status/1649053911704309761","1583684420565094401","blueserenittyy"
"1649052842446184452","Thu Apr 20 14:12:32 +0000 2023","0","@caratstalk blueming iu yg cover sebong bukansi?","1649053439782195205","","caratstalk","in","🇮🇩","0","1","0","https://twitter.com/jeonghaniiez/status/1649053439782195205","1412253919577731082","jeonghaniiez"
"1649052842446184452","Thu Apr 20 14:11:17 +0000 2023","0","@caratstalk apa ni blueming iu yg di cover svt itu kah?","1649053126190850048","","caratstalk","in","kadang sbt/pa/fa","0","0","0","https://twitter.com/merindubonon/status/1649053126190850048","580548577","merindubonon"
"1648339398403178496","Wed Apr 19 13:34:33 +0000 2023","0","@starfess lagu iu yg knees! aku dengerin versi nonu trs jd cry button wkwk tiap numpuk perasaan yg susah dikeluarin pake kata kata dan gak bisa nangis aku miter itu biar bisa nangis. circles - svt jg samaa","1648681494058270720","","starfess","in","she/her • 19","0","0","0","https://twitter.com/alreadyjours/status/1648681494058270720","1506278581403537417","alreadyjours"
